id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,votes,percent,unopposed,winner,alt_result_text,source
5608,1244,SC,South Carolina,470,Governor,,2014,general,false,"",6657,8748,Nimrata R. Haley,REP,696645,55.89701043327414,,true,,https://www.enr-scvotes.org/SC/53424/149816/en/summary.html
5605,1244,SC,South Carolina,470,Governor,,2014,general,false,"",6659,8749,Vincent A. Sheheen,DEM,516166,41.415837747061104,,false,,https://www.enr-scvotes.org/SC/53424/149816/en/summary.html
5606,1244,SC,South Carolina,470,Governor,,2014,general,false,"",6656,8747,Steve French,LIB,15438,1.2387055775450713,,false,,https://www.enr-scvotes.org/SC/53424/149816/en/summary.html
5610,1244,SC,South Carolina,470,Governor,,2014,general,false,"","",,"","",934,0.07494176767891544,,"",Write-in,https://www.enr-scvotes.org/SC/53424/149816/en/summary.html
5603,1239,RI,Rhode Island,465,Governor,,2014,general,false,"",6486,8740,Allan W. Fung,REP,117428,36.237058524015985,,false,,https://www.ri.gov/election/results/2010/general_election/
6706,1222,AZ,Arizona,23,Governor,,2014,general,false,"",6624,8717,Fred Duval,DEM,626921,41.61672472942401,,false,,https://apps.azsos.gov/election/2014/general/Canvass2014GE.pdf
6713,1222,AZ,Arizona,23,Governor,,2014,general,false,"",12302,17756,Curtis Woolsey,W,15,0.0009957408843241176,,false,,https://apps.azsos.gov/election/2014/general/Canvass2014GE.pdf
6712,1222,AZ,Arizona,23,Governor,,2014,general,false,"",12301,17755,J. Johnson,W,1520,0.10090174294484391,,false,,https://apps.azsos.gov/election/2014/general/Canvass2014GE.pdf
6711,1222,AZ,Arizona,23,Governor,,2014,general,false,"",12300,17754,Diana-Elizabeth R.R. Kennedy,W,7,0.0004646790793512549,,false,,https://apps.azsos.gov/election/2014/general/Canvass2014GE.pdf
6710,1222,AZ,Arizona,23,Governor,,2014,general,false,"",11916,17753,Cary D. Dolego,W,29,0.0019250990430266274,,false,,https://apps.azsos.gov/election/2014/general/Canvass2014GE.pdf
6709,1222,AZ,Arizona,23,Governor,,2014,general,false,"",12299,17752,Brian Bailey,W,50,0.0033191362810803923,,false,,https://apps.azsos.gov/election/2014/general/Canvass2014GE.pdf
6708,1222,AZ,Arizona,23,Governor,,2014,general,false,"",6623,8716,Doug Ducey,REP,805062,53.44220985438285,,true,,https://apps.azsos.gov/election/2014/general/Canvass2014GE.pdf
6705,1222,AZ,Arizona,23,Governor,,2014,general,false,"",6627,8948,John Lewis Mealer,AE,15432,1.024418221792652,,false,,https://apps.azsos.gov/election/2014/general/Canvass2014GE.pdf
6707,1222,AZ,Arizona,23,Governor,,2014,general,false,"",6625,8718,Barry Hess,LIB,57337,3.8061863389661292,,false,,https://apps.azsos.gov/election/2014/general/Canvass2014GE.pdf
6714,1222,AZ,Arizona,23,Governor,,2014,general,false,"",12303,17757,Alice Novoa,W,43,0.002854457201729137,,false,,https://apps.azsos.gov/election/2014/general/Canvass2014GE.pdf
6739,1224,ME,Maine,258,Governor,,2014,general,false,"","",,"","",79,0.01292482171108279,,"",Other,https://www.maine.gov/sos/cec/elec/results/results14-15.html
6740,1224,ME,Maine,258,Governor,,2014,general,false,"","",,"","",5740,0.9390946407799394,,"",Blank,https://www.maine.gov/sos/cec/elec/results/results14-15.html
6738,1224,ME,Maine,258,Governor,,2014,general,false,"",6713,8811,Paul R. LePage,REP,294519,48.18488057628345,,true,,https://www.maine.gov/sos/cec/elec/results/results14-15.html
6737,1224,ME,Maine,258,Governor,,2014,general,false,"",6423,8810,Eliot R. Cutler,IND,51515,8.428128992992784,,false,,https://www.maine.gov/sos/cec/elec/results/results14-15.html
6736,1224,ME,Maine,258,Governor,,2014,general,false,"",2921,8812,Michael H. Michaud,DEM,265114,43.37406560901269,,false,,https://www.maine.gov/sos/cec/elec/results/results14-15.html
6754,1233,NE,Nebraska,335,Governor,,2014,general,false,"","",,"","",545,0.10088818627106157,,"",Scattering,https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2014/2014-General-Canvass-Recount-Final.pdf
6752,1233,NE,Nebraska,335,Governor,,2014,general,false,"",6702,8797,Mark G. Elworth,LIB,19001,3.5173879400668637,,false,,https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2014/2014-General-Canvass-Recount-Final.pdf
6751,1233,NE,Nebraska,335,Governor,,2014,general,false,"",6268,8799,Chuck Hassebrook,DEM,211905,39.22699286563174,,false,,https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2014/2014-General-Canvass-Recount-Final.pdf
6753,1233,NE,Nebraska,335,Governor,,2014,general,false,"",1819,8801,Pete Ricketts,REP,308751,57.154731008030325,,true,,https://sos.nebraska.gov/sites/sos.nebraska.gov/files/doc/elections/2014/2014-General-Canvass-Recount-Final.pdf
6758,1236,NV,Nevada,368,Governor,,2014,general,false,"","",,"","",15751,2.87768864106813,,"",None of these candidates,https://www.nvsos.gov/silverstate2014gen/NVOther/
6756,1236,NV,Nevada,368,Governor,,2014,general,false,"",1208,17770,David Lory VanDerBeek,IAP,14536,2.655709611235245,,false,,https://www.nvsos.gov/silverstate2014gen/NVOther/
6755,1236,NV,Nevada,368,Governor,,2014,general,false,"",6735,8838,Robert E. Goodman,DEM,130722,23.88275122453864,,false,,https://www.nvsos.gov/silverstate2014gen/NVOther/
6757,1236,NV,Nevada,368,Governor,,2014,general,false,"",6740,8844,Brian E. Sandoval,REP,386340,70.58385052315799,,true,,https://www.nvsos.gov/silverstate2014gen/NVOther/
5574,1237,NY,New York,374,Governor,,2014,general,false,"",6572,8898,Howie Hawkins,GRE,184419,4.6985852193254,,false,,https://www.elections.ny.gov/NYSBOE/elections/2010/general/2010GovernorRecertified09122012.pdf
5575,1237,NY,New York,374,Governor,,2014,general,false,"",6571,8663,Andrew Cuomo,IDP,77762,1.9812024998789806,,true,,https://www.elections.ny.gov/NYSBOE/elections/2010/general/2010GovernorRecertified09122012.pdf
5576,1237,NY,New York,374,Governor,,2014,general,false,"",5299,8664,Michael McDermott,LIB,16769,0.4272367572911014,,false,,https://www.elections.ny.gov/NYSBOE/elections/2010/general/2010GovernorRecertified09122012.pdf
5577,1237,NY,New York,374,Governor,,2014,general,false,"",6571,8663,Andrew Cuomo,OTH,53802,1.3707550847263306,,true,,https://www.elections.ny.gov/NYSBOE/elections/2010/general/2010GovernorRecertified09122012.pdf
5578,1237,NY,New York,374,Governor,,2014,general,false,"",6569,17328,Steven D. Cohn,OTH,4963,0.12644618202848926,,false,,https://www.elections.ny.gov/NYSBOE/elections/2010/general/2010GovernorRecertified09122012.pdf
5580,1237,NY,New York,374,Governor,,2014,general,false,"",6567,8871,Robert P. Astorino,REP,1234951,31.46379990777047,,false,,https://www.elections.ny.gov/NYSBOE/elections/2010/general/2010GovernorRecertified09122012.pdf
5581,1237,NY,New York,374,Governor,,2014,general,false,"",6571,8663,Andrew Cuomo,WFP,126244,3.2164158380021353,,true,,https://www.elections.ny.gov/NYSBOE/elections/2010/general/2010GovernorRecertified09122012.pdf
5582,1237,NY,New York,374,Governor,,2014,general,false,"","",,"","",112282,2.8606951864845516,,"",Blank/Void/Scattering,https://www.elections.ny.gov/NYSBOE/elections/2010/general/2010GovernorRecertified09122012.pdf
5561,1238,MN,Minnesota,281,Governor,,2014,general,false,"",6543,8889,Hannah P. Nicollet,IDP,56900,2.880420531273065,,false,,https://www.sos.state.mn.us/elections-voting/election-results/2014/2014-general-election-results/
5562,1238,MN,Minnesota,281,Governor,,2014,general,false,"",6540,8639,Chris Holbrook,LIB,18082,0.9153561343845266,,false,,https://www.sos.state.mn.us/elections-voting/election-results/2014/2014-general-election-results/
5564,1238,MN,Minnesota,281,Governor,,2014,general,false,"",6542,8641,Jeff Johnson,REP,879257,44.510191828920235,,false,,https://www.sos.state.mn.us/elections-voting/election-results/2014/2014-general-election-results/
5565,1238,MN,Minnesota,281,Governor,,2014,general,false,"","",,"","",795,0.040244891429913644,,"",Write-in,https://www.sos.state.mn.us/elections-voting/election-results/2014/2014-general-election-results/
5491,1221,AK,Alaska,2,Governor,,2014,general,false,"",6591,8941,John Richard Myers,CON,6987,2.49573150258253,,false,,https://www.elections.alaska.gov/results/14GENR/data/results.pdf
5492,1221,AK,Alaska,2,Governor,,2014,general,false,"",6594,8879,Bill Walker,IND,134658,48.099357760806974,,true,,https://www.elections.alaska.gov/results/14GENR/data/results.pdf
5493,1221,AK,Alaska,2,Governor,,2014,general,false,"",6587,8682,Carolyn F. Clift,LIB,8985,3.2094099829260108,,false,,https://www.elections.alaska.gov/results/14GENR/data/results.pdf
5494,1221,AK,Alaska,2,Governor,,2014,general,false,"",6477,8686,Sean R. Parnell,REP,128435,45.87652433579323,,false,,https://www.elections.alaska.gov/results/14GENR/data/results.pdf
5495,1221,AK,Alaska,2,Governor,,2014,general,false,"","",,"","",893,0.31897641789125514,,"",Write-in,https://www.elections.alaska.gov/results/14GENR/data/results.pdf
5488,1220,AL,Alabama,6,Governor,,2014,general,false,"",3925,8735,Rolf Parker Griffith,DEM,427787,36.24045143521801,,false,,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2014/2014GeneralResults-WithoutWriteIn.pdf?_ga=2.204638808.932968597.1599666421-1042297550.1598875657
5489,1220,AL,Alabama,6,Governor,,2014,general,false,"",6645,8733,Robert Julian Bentley,REP,750231,63.55665347636802,,true,,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2014/2014GeneralResults-WithoutWriteIn.pdf?_ga=2.204638808.932968597.1599666421-1042297550.1598875657
5490,1220,AL,Alabama,6,Governor,,2014,general,false,"","",,"","",2395,0.20289508841397036,,"",Write-in,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2014/2014GeneralResults-WithoutWriteIn.pdf?_ga=2.204638808.932968597.1599666421-1042297550.1598875657
5560,1238,MN,Minnesota,281,Governor,,2014,general,false,"",621,8888,Mark Dayton,DEM,989113,50.07137773197003,,true,,https://www.sos.state.mn.us/elections-voting/election-results/2014/2014-general-election-results/
5563,1238,MN,Minnesota,281,Governor,,2014,general,false,"",6545,8947,Thomas Christopher Wright,GLC,31259,1.5824088820222273,,false,,https://www.sos.state.mn.us/elections-voting/election-results/2014/2014-general-election-results/
5604,1239,RI,Rhode Island,465,Governor,,2014,general,false,"","",,"","",739,0.22804770795081084,,"",Write-in,https://www.ri.gov/election/results/2010/general_election/
5602,1239,RI,Rhode Island,465,Governor,,2014,general,false,"",6788,8933,Robert Healey,MOD,69278,21.378469704216876,,false,,https://www.ri.gov/election/results/2010/general_election/
5601,1239,RI,Rhode Island,465,Governor,,2014,general,false,"",6651,8742,Leon Kayarian,IND,1228,0.37894801808335005,,false,,https://www.ri.gov/election/results/2010/general_election/
5600,1239,RI,Rhode Island,465,Governor,,2014,general,false,"",6650,8739,Kate Fletcher,IND,3483,1.0748175464041598,,false,,https://www.ri.gov/election/results/2010/general_election/
5599,1239,RI,Rhode Island,465,Governor,,2014,general,false,"",6652,8744,Gina M. Raimondo,DEM,131899,40.70265849932882,,true,,https://www.ri.gov/election/results/2010/general_election/
5566,1234,NH,New Hampshire,341,Governor,,2014,general,false,"",6712,8809,Margaret Wood Hassan,DEM,254666,52.38068793026495,,true,,https://sos.nh.gov/elections/elections/election-results/2014/2014-general-election/2014-governor/
5567,1234,NH,New Hampshire,341,Governor,,2014,general,false,"",6708,8805,Walt Havenstein,REP,230610,47.432756801451305,,false,,https://sos.nh.gov/elections/elections/election-results/2014/2014-general-election/2014-governor/
5568,1234,NH,New Hampshire,341,Governor,,2014,general,false,"","",,"","",907,0.18655526828375324,,"",Scattering,https://sos.nh.gov/elections/elections/election-results/2014/2014-general-election/2014-governor/
5520,1227,HI,Hawaii,156,Governor,,2014,general,false,"",6529,8630,Jeff Davis,LIB,6395,1.7462658037737908,,false,,https://files.hawaii.gov/elections/files/results/2014/general/histatewide.pdf
5518,1227,HI,Hawaii,156,Governor,,2014,general,false,"",6533,8633,David Y. Ige,DEM,181106,49.454138335927475,,true,,https://files.hawaii.gov/elections/files/results/2014/general/histatewide.pdf
5519,1227,HI,Hawaii,156,Governor,,2014,general,false,"",499,8632,Mufi Hannemann,IND,42934,11.723874279784823,,false,,https://files.hawaii.gov/elections/files/results/2014/general/histatewide.pdf
5521,1227,HI,Hawaii,156,Governor,,2014,general,false,"",6528,8628,James R. Aiona,REP,135775,37.075721580513914,,false,,https://files.hawaii.gov/elections/files/results/2014/general/histatewide.pdf
5523,1227,HI,Hawaii,156,Governor,,2014,general,false,"","",,"","",431,0.11769203462494197,,"",Overvote,https://files.hawaii.gov/elections/files/results/2014/general/histatewide.pdf
5536,1252,IL,Illinois,174,Governor,,2014,general,false,"",6558,8653,Chad Grimm,LIB,121534,3.3501760073214633,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
5537,1252,IL,Illinois,174,Governor,,2014,general,false,"",6564,8659,Bruce Rauner,REP,1823627,50.269648178317325,,true,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
5538,1252,IL,Illinois,174,Governor,,2014,general,false,"",6566,8661,Scott K. Summers,W,684,0.01885497382631923,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
5539,1252,IL,Illinois,174,Governor,,2014,general,false,"",11952,17322,Robert Perez,W,256,0.007056832309265676,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
5540,1252,IL,Illinois,174,Governor,,2014,general,false,"",11953,17323,Mark Smith,W,134,0.0036938106618812526,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
5541,1252,IL,Illinois,174,Governor,,2014,general,false,"",11954,17324,Ryan Sweeney,W,95,0.0026187463647665593,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
5542,1252,IL,Illinois,174,Governor,,2014,general,false,"",7749,17325,Michael W. Scruggs,W,10,0.00027565751208069047,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
5543,1252,IL,Illinois,174,Governor,,2014,general,false,"",11955,17326,Aaron Merreighn,W,7,0.00019296025845648332,,false,,https://elections.il.gov/ElectionOperations/ElectionVoteTotals.aspx?T=637352576684018260
5496,1232,AR,Arkansas,16,Governor,,2014,general,false,"",6598,8694,Michael Avery Ross,DEM,352115,41.49402775420933,,false,,https://results.enr.clarityelections.com/AR/53237/149792/Web01/en/summary.html
5497,1232,AR,Arkansas,16,Governor,,2014,general,false,"",5423,8691,Joshua Drake,GRE,9729,1.146487357882233,,false,,https://results.enr.clarityelections.com/AR/53237/149792/Web01/en/summary.html
5499,1232,AR,Arkansas,16,Governor,,2014,general,false,"",6597,8693,Asa Hutchinson,REP,470429,55.436417029620834,,true,,https://results.enr.clarityelections.com/AR/53237/149792/Web01/en/summary.html
5498,1232,AR,Arkansas,16,Governor,,2014,general,false,"",6596,8692,Frank Gilbert,LIB,16319,1.9230678582876106,,false,,https://results.enr.clarityelections.com/AR/53237/149792/Web01/en/summary.html
5590,1240,OR,Oregon,435,Governor,,2014,general,false,"",6632,8724,Aaron Donald Auer,CON,15929,1.0838140948223365,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873735
5591,1240,OR,Oregon,435,Governor,,2014,general,false,"",6640,8881,John Kitzhaber,DEM,733230,49.88919635548885,,true,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873735
5592,1240,OR,Oregon,435,Governor,,2014,general,false,"",6637,8729,Paul Grad,LIB,21903,1.4902869055743384,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873735
5593,1240,OR,Oregon,435,Governor,,2014,general,false,"",6641,17329,Jason Levin,PG,29561,2.0113395980314577,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873735
5594,1240,OR,Oregon,435,Governor,,2014,general,false,"",6638,17330,Chris Henry,PRO,13898,0.9456242256162241,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873735
5595,1240,OR,Oregon,435,Governor,,2014,general,false,"",6643,8902,Dennis Richardson,REP,648542,44.12699859905002,,false,,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873735
5596,1240,OR,Oregon,435,Governor,,2014,general,false,"","",,"","",6654,0.45274022141677617,,"",Other,http://records.sos.state.or.us/ORSOSWebDrawer/RecordView/6873735
5547,1241,MD,Maryland,247,Governor,,2014,general,false,"",6715,8814,Anthony Brown,DEM,818890,47.24791524466341,,false,,https://elections.maryland.gov/elections/2014/results/General/gen_results_2014_2_003-.html
5548,1241,MD,Maryland,247,Governor,,2014,general,false,"",6722,8822,Shawn P. Quinn,LIB,25382,1.464478238518051,,false,,https://elections.maryland.gov/elections/2014/results/General/gen_results_2014_2_003-.html
5549,1241,MD,Maryland,247,Governor,,2014,general,false,"",6719,8818,Larry Hogan,REP,884400,51.02767922722261,,true,,https://elections.maryland.gov/elections/2014/results/General/gen_results_2014_2_003-.html
5550,1241,MD,Maryland,247,Governor,,2014,general,false,"",5854,8823,Charles Ulysses Smith,W,283,0.01632839577261872,,false,,https://elections.maryland.gov/elections/2014/results/General/gen_results_2014_2_003-.html
5551,1241,MD,Maryland,247,Governor,,2014,general,false,"",6304,17327,Ed Tinus,W,20,0.0011539502312804752,,false,,https://elections.maryland.gov/elections/2014/results/General/gen_results_2014_2_003-.html
