id,race_id,state_abbrev,state,office_id,office_name,office_seat_name,cycle,stage,special,party,politician_id,candidate_id,candidate_name,ballot_party,ranked_choice_round,votes,percent,unopposed,winner,alt_result_text,source
14059,405,NC,North Carolina,321,U.S. House,District 6,2018,general,false,"",3535,11846,Mark Walker,REP,"",160709,56.51603601069068,,true,,https://history.house.gov/Institution/Election-Statistics/
14058,405,NC,North Carolina,321,U.S. House,District 6,2018,general,false,"",8909,11845,Ryan Watts,DEM,"",123651,43.48396398930932,,false,,https://history.house.gov/Institution/Election-Statistics/
14057,404,NC,North Carolina,320,U.S. House,District 5,2018,general,false,"",2811,11844,Virginia Foxx,REP,"",159917,57.03479144747401,,true,,https://history.house.gov/Institution/Election-Statistics/
14045,596,WI,Wisconsin,573,U.S. House,District 7,2018,general,false,"",13165,19026,Bob Look,W,"",3,0.0009292528806839301,,false,,https://history.house.gov/Institution/Election-Statistics/
14044,596,WI,Wisconsin,573,U.S. House,District 7,2018,general,false,"",2792,12150,Sean Duffy,REP,"",194061,60.11058109280138,,true,,https://history.house.gov/Institution/Election-Statistics/
14036,593,WI,Wisconsin,570,U.S. House,District 4,2018,general,false,"",9070,12144,Tim Rogers,REP,"",59091,21.638159267925605,,false,,https://history.house.gov/Institution/Election-Statistics/
14035,593,WI,Wisconsin,570,U.S. House,District 4,2018,general,false,"",5709,19022,Robert Raymond,IND,"",7170,2.6255369168067317,,false,,https://history.house.gov/Institution/Election-Statistics/
14034,593,WI,Wisconsin,570,U.S. House,District 4,2018,general,false,"",2926,12143,Gwen Moore,DEM,"",206487,75.61216755100023,,true,,https://history.house.gov/Institution/Election-Statistics/
14032,592,WI,Wisconsin,569,U.S. House,District 3,2018,general,false,"",9069,12142,Steve Toft,REP,"",126980,40.312518849864595,,false,,https://history.house.gov/Institution/Election-Statistics/
14031,592,WI,Wisconsin,569,U.S. House,District 3,2018,general,false,"",2871,12141,Ron Kind,DEM,"",187888,59.64906711028004,,true,,https://history.house.gov/Institution/Election-Statistics/
14025,589,WA,Washington,617,U.S. House,District 10,2018,general,false,"",9061,12125,Joseph Brumbles,REP,"",103860,38.45598444876423,,false,,https://history.house.gov/Institution/Election-Statistics/
14024,589,WA,Washington,617,U.S. House,District 10,2018,general,false,"",3136,12124,Denny Heck,DEM,"",166215,61.544015551235766,,true,,https://history.house.gov/Institution/Election-Statistics/
14019,585,WA,Washington,560,U.S. House,District 6,2018,general,false,"",9064,12131,Douglas Dightman,REP,"",116677,36.11329491219056,,false,,https://history.house.gov/Institution/Election-Statistics/
14018,585,WA,Washington,560,U.S. House,District 6,2018,general,false,"",3135,12130,Derek Kilmer,DEM,"",206409,63.88670508780944,,true,,https://history.house.gov/Institution/Election-Statistics/
14017,584,WA,Washington,559,U.S. House,District 5,2018,general,false,"",2916,11415,Cathy McMorris Rodgers,REP,"",175422,54.759994630822206,,true,,https://history.house.gov/Institution/Election-Statistics/
14016,584,WA,Washington,559,U.S. House,District 5,2018,general,false,"",8692,11414,Lisa Brown,DEM,"",144925,45.2400053691778,,false,,https://history.house.gov/Institution/Election-Statistics/
14014,583,WA,Washington,558,U.S. House,District 4,2018,general,false,"",9063,12128,Christine Brown,DEM,"",83785,37.18225228103809,,false,,https://history.house.gov/Institution/Election-Statistics/
14008,578,VA,Virginia,547,U.S. House,District 11,2018,general,false,"",9051,12106,Jeff Dove,REP,"",83023,26.933657745336575,,false,,https://history.house.gov/Institution/Election-Statistics/
14007,578,VA,Virginia,547,U.S. House,District 11,2018,general,false,"",13157,19017,Stevan M. Porter,LIB,"",5546,1.7991889699918897,,false,,https://history.house.gov/Institution/Election-Statistics/
14006,578,VA,Virginia,547,U.S. House,District 11,2018,general,false,"",2769,12105,"Gerald E. ""Gerry"" Connolly",DEM,"",219191,71.10819140308192,,true,,https://history.house.gov/Institution/Election-Statistics/
14001,575,VA,Virginia,544,U.S. House,District 8,2018,general,false,"",9059,12117,Thomas Oh,REP,"",76899,23.67959156022516,,false,,https://history.house.gov/Institution/Election-Statistics/
14000,575,VA,Virginia,544,U.S. House,District 8,2018,general,false,"",4354,12116,Donald S. Beyer Jr.,DEM,"",247137,76.10116151600626,,true,,https://history.house.gov/Institution/Election-Statistics/
13989,568,VA,Virginia,537,U.S. House,District 1,2018,general,false,"",3043,12104,Rob J. Wittman,REP,"",183250,55.178996750988404,,true,,https://history.house.gov/Institution/Election-Statistics/
13988,568,VA,Virginia,537,U.S. House,District 1,2018,general,false,"",9050,12103,Vangie Williams,DEM,"",148464,44.704472434590684,,false,,https://history.house.gov/Institution/Election-Statistics/
13983,565,UT,Utah,532,U.S. House,District 2,2018,general,false,"",3134,11257,Chris Stewart,REP,"",151489,56.09789515782613,,true,,https://history.house.gov/Institution/Election-Statistics/
13982,565,UT,Utah,532,U.S. House,District 2,2018,general,false,"",9158,12489,Jeffrey Whipple,LIB,"",13504,5.000666558042393,,false,,https://history.house.gov/Institution/Election-Statistics/
13981,565,UT,Utah,532,U.S. House,District 2,2018,general,false,"",8617,11256,Shireen Ghorbani,DEM,"",105051,38.90143828413147,,false,,https://history.house.gov/Institution/Election-Statistics/
13976,563,TX,Texas,615,U.S. House,District 36,2018,general,false,"",3972,12091,Brian Babin,REP,"",161048,72.55852511308548,,true,,https://history.house.gov/Institution/Election-Statistics/
13975,563,TX,Texas,615,U.S. House,District 36,2018,general,false,"",9042,12090,Dayna Steele,DEM,"",60908,27.441474886914524,,false,,https://history.house.gov/Institution/Election-Statistics/
13974,562,TX,Texas,614,U.S. House,District 35,2018,general,false,"",9041,12089,David Smalling,REP,"",50553,26.04925103186013,,false,,https://history.house.gov/Institution/Election-Statistics/
13973,562,TX,Texas,614,U.S. House,District 35,2018,general,false,"",10735,19015,Clark Patterson,LIB,"",5236,2.6980372757861977,,false,,https://history.house.gov/Institution/Election-Statistics/
13972,562,TX,Texas,614,U.S. House,District 35,2018,general,false,"",2790,12088,Lloyd Doggett,DEM,"",138278,71.25271169235367,,true,,https://history.house.gov/Institution/Election-Statistics/
13969,560,TX,Texas,612,U.S. House,District 33,2018,general,false,"",9039,12085,Willie Billups,REP,"",26120,21.908340602563243,,false,,https://history.house.gov/Institution/Election-Statistics/
13968,560,TX,Texas,612,U.S. House,District 33,2018,general,false,"",4052,19014,Jason Reeves,LIB,"",2299,1.9283030262363283,,false,,https://history.house.gov/Institution/Election-Statistics/
13967,560,TX,Texas,612,U.S. House,District 33,2018,general,false,"",3132,12084,Marc Veasey,DEM,"",90805,76.16335637120044,,true,,https://history.house.gov/Institution/Election-Statistics/
13966,558,TX,Texas,526,U.S. House,District 31,2018,general,false,"",2752,11253,John Carter,REP,"",144680,50.58617446426137,,true,,https://history.house.gov/Institution/Election-Statistics/
13964,558,TX,Texas,526,U.S. House,District 31,2018,general,false,"",8614,11252,Mary Jennings Hegar,DEM,"",136362,47.67785403853752,,false,,https://history.house.gov/Institution/Election-Statistics/
13963,557,TX,Texas,525,U.S. House,District 30,2018,general,false,"",13154,19012,Shawn W. Jones,LIB,"",16390,8.947776431152892,,false,,https://history.house.gov/Institution/Election-Statistics/
13962,557,TX,Texas,525,U.S. House,District 30,2018,general,false,"",2863,12081,Eddie Bernice Johnson,DEM,"",166784,91.05222356884711,,true,,https://history.house.gov/Institution/Election-Statistics/
13961,556,TX,Texas,524,U.S. House,District 29,2018,general,false,"",13153,19011,Johnathan A. Garza,W,"",9,0.0076599656152654605,,false,,https://history.house.gov/Institution/Election-Statistics/
13960,556,TX,Texas,524,U.S. House,District 29,2018,general,false,"",9035,12078,Phillip Aronoff,REP,"",28098,23.914412650858768,,false,,https://history.house.gov/Institution/Election-Statistics/
13959,556,TX,Texas,524,U.S. House,District 29,2018,general,false,"",13152,19010,Cullen Burns,LIB,"",1199,1.0204776414114765,,false,,https://history.house.gov/Institution/Election-Statistics/
13958,556,TX,Texas,524,U.S. House,District 29,2018,general,false,"",9034,12077,Sylvia Garcia,DEM,"",88188,75.05744974211449,,true,,https://history.house.gov/Institution/Election-Statistics/
13955,554,TX,Texas,522,U.S. House,District 27,2018,general,false,"",9033,12075,Michael Cloud,REP,"",125118,60.320796833493226,,true,,https://history.house.gov/Institution/Election-Statistics/
13954,554,TX,Texas,522,U.S. House,District 27,2018,general,false,"",13150,19008,Daniel Tinus,LIB,"",2100,1.0124336494376172,,false,,https://history.house.gov/Institution/Election-Statistics/
13953,554,TX,Texas,522,U.S. House,District 27,2018,general,false,"",13149,19007,James Matthew Duerr,IND,"",4274,2.0605435322363697,,false,,https://history.house.gov/Institution/Election-Statistics/
13948,552,TX,Texas,520,U.S. House,District 25,2018,general,false,"",3131,12071,Roger Williams,REP,"",163023,53.52861406717386,,true,,https://history.house.gov/Institution/Election-Statistics/
13947,552,TX,Texas,520,U.S. House,District 25,2018,general,false,"",13148,19005,Desarae Lindsey,LIB,"",5145,1.6893611292615736,,false,,https://history.house.gov/Institution/Election-Statistics/
13946,552,TX,Texas,520,U.S. House,District 25,2018,general,false,"",9030,12070,Julie Oliver,DEM,"",136385,44.78202480356457,,false,,https://history.house.gov/Institution/Election-Statistics/
13942,549,TX,Texas,517,U.S. House,District 22,2018,general,false,"",2939,12065,Pete Olson,REP,"",152750,51.36093878717573,,true,,https://history.house.gov/Institution/Election-Statistics/
13941,549,TX,Texas,517,U.S. House,District 22,2018,general,false,"",13147,19003,John B. McElligott,LIB,"",3261,1.0964845917183639,,false,,https://history.house.gov/Institution/Election-Statistics/
13940,549,TX,Texas,517,U.S. House,District 22,2018,general,false,"",13146,19002,Kellen Sweny,IND,"",3241,1.0897597552159513,,false,,https://history.house.gov/Institution/Election-Statistics/
13917,540,TX,Texas,508,U.S. House,District 13,2018,general,false,"",3020,12048,Mac Thornberry,REP,"",169027,81.54328581421714,,true,,https://history.house.gov/Institution/Election-Statistics/
13916,540,TX,Texas,508,U.S. House,District 13,2018,general,false,"",13141,18993,Calvin DeWeese,LIB,"",3175,1.5317075524036954,,false,,https://history.house.gov/Institution/Election-Statistics/
13915,540,TX,Texas,508,U.S. House,District 13,2018,general,false,"",9015,12047,Greg Sagan,DEM,"",35083,16.925006633379162,,false,,https://history.house.gov/Institution/Election-Statistics/
13914,539,TX,Texas,507,U.S. House,District 12,2018,general,false,"",2826,12046,Kay Granger,REP,"",172557,64.26919338078372,,true,,https://history.house.gov/Institution/Election-Statistics/
13913,539,TX,Texas,507,U.S. House,District 12,2018,general,false,"",13140,18992,Jacob Leddy,LIB,"",4940,1.8399126972598707,,false,,https://history.house.gov/Institution/Election-Statistics/
13912,539,TX,Texas,507,U.S. House,District 12,2018,general,false,"",9014,12045,Vanessa Adia,DEM,"",90994,33.89089392195642,,false,,https://history.house.gov/Institution/Election-Statistics/
13895,532,TX,Texas,500,U.S. House,District 5,2018,general,false,"",10728,18984,Phil Gray,W,"",224,0.10691766862205082,,false,,https://history.house.gov/Institution/Election-Statistics/
13894,532,TX,Texas,500,U.S. House,District 5,2018,general,false,"",9045,12095,Lance Gooden,REP,"",130617,62.34493358217148,,true,,https://history.house.gov/Institution/Election-Statistics/
13893,532,TX,Texas,500,U.S. House,District 5,2018,general,false,"",9044,12094,Dan Wood,DEM,"",78666,37.548148749206476,,false,,https://history.house.gov/Institution/Election-Statistics/
13879,527,TN,Tennessee,492,U.S. House,District 9,2018,general,false,"",4079,12038,Charlotte Bergmann,REP,"",34901,19.23174414247614,,false,,https://history.house.gov/Institution/Election-Statistics/
13878,527,TN,Tennessee,492,U.S. House,District 9,2018,general,false,"",13135,18979,Leo AwGoWhat,IND,"",1436,0.7912892062862307,,false,,https://history.house.gov/Institution/Election-Statistics/
13877,527,TN,Tennessee,492,U.S. House,District 9,2018,general,false,"",2766,12037,Steve Cohen,DEM,"",145139,79.97696665123762,,true,,https://history.house.gov/Institution/Election-Statistics/
13876,526,TN,Tennessee,491,U.S. House,District 8,2018,general,false,"",9011,12036,David Kustoff,REP,"",168030,67.65990859489823,,true,,https://history.house.gov/Institution/Election-Statistics/
13875,526,TN,Tennessee,491,U.S. House,District 8,2018,general,false,"",5622,18978,James Hart,IND,"",5560,2.238820994986813,,false,,https://history.house.gov/Institution/Election-Statistics/
13874,526,TN,Tennessee,491,U.S. House,District 8,2018,general,false,"",9010,12035,Erika Stotts Pearson,DEM,"",74755,30.10127041011496,,false,,https://history.house.gov/Institution/Election-Statistics/
13873,525,TN,Tennessee,490,U.S. House,District 7,2018,general,false,"",10694,12034,Mark E. Green,REP,"",170071,66.85601295678974,,true,,https://history.house.gov/Institution/Election-Statistics/
13872,525,TN,Tennessee,490,U.S. House,District 7,2018,general,false,"",5630,18977,Leonard D. Ladner,IND,"",1582,0.6218944587709918,,false,,https://history.house.gov/Institution/Election-Statistics/
13871,525,TN,Tennessee,490,U.S. House,District 7,2018,general,false,"",13134,18976,Brent Legendre,IND,"",1070,0.42062393861249137,,false,,https://history.house.gov/Institution/Election-Statistics/
13869,524,TN,Tennessee,489,U.S. House,District 6,2018,general,false,"",9008,12032,John Rose,REP,"",172810,69.47414971456138,,true,,https://history.house.gov/Institution/Election-Statistics/
13868,524,TN,Tennessee,489,U.S. House,District 6,2018,general,false,"",13133,18975,David W. Ross,IND,"",3426,1.377341802685535,,false,,https://history.house.gov/Institution/Election-Statistics/
13866,524,TN,Tennessee,489,U.S. House,District 6,2018,general,false,"",9007,12031,Dawn Barlow,DEM,"",70370,28.290584546112406,,false,,https://history.house.gov/Institution/Election-Statistics/
13861,522,TN,Tennessee,487,U.S. House,District 4,2018,general,false,"",2786,12028,Scott DesJarlais,REP,"",147323,63.37808828527302,,true,,https://history.house.gov/Institution/Election-Statistics/
13860,522,TN,Tennessee,487,U.S. House,District 4,2018,general,false,"",13129,18971,Michael Shupe,IND,"",7056,3.0354784449195744,,false,,https://history.house.gov/Institution/Election-Statistics/
13859,522,TN,Tennessee,487,U.S. House,District 4,2018,general,false,"",9005,12027,Mariah Phillips,DEM,"",78065,33.58342188246125,,false,,https://history.house.gov/Institution/Election-Statistics/
14780,294,GA,Georgia,594,U.S. House,District 14,2018,general,false,"",8807,11638,Steven Foster,DEM,"",53981,23.498197837404884,,false,,https://history.house.gov/Institution/Election-Statistics/
14739,424,NJ,New Jersey,352,U.S. House,District 6,2018,general,false,"",4690,11874,Richard Pezzullo,REP,"",80443,36.367458577273446,,false,,https://history.house.gov/Institution/Election-Statistics/
